1906	144	Monday	12:21:00	120
1906	281	Monday	13:38:00	90
1906	61	Thursday	02:39:00	320
1906	2	Thursday	14:41:00	90
1906	217	Wednesday	17:01:00	300
1926	140	Friday	08:20:00	300
1926	99	Monday	03:04:00	150
1926	41	Saturday	09:44:00	220
1926	332	Tuesday	12:43:00	90
1930	115	Friday	01:01:00	180
1930	231	Friday	14:38:00	80
1930	192	Monday	11:16:00	220
1930	254	Saturday	03:31:00	150
1940	24	Monday	08:33:00	330
1940	168	Thursday	09:12:00	180
1940	31	Wednesday	10:09:00	330
1953	37	Monday	06:20:00	250
1953	106	Monday	13:49:00	180
1953	284	Wednesday	13:40:00	150
1961	126	Friday	10:15:00	220
1961	216	Saturday	02:46:00	90
1961	47	Saturday	06:06:00	320
1961	248	Saturday	06:14:00	120
1975	8	Friday	10:54:00	220
1975	321	Saturday	14:29:00	300
1975	324	Thursday	06:11:00	150
1975	293	Thursday	06:12:00	90
1975	174	Wednesday	10:09:00	90
2046	336	Sunday	01:01:00	90
2046	123	Tuesday	13:17:00	320
2046	342	Wednesday	12:34:00	330
2048	343	Saturday	00:33:00	80
2048	263	Saturday	10:28:00	90
2048	226	Sunday	03:22:00	300
2048	345	Wednesday	06:44:00	120
2052	14	Monday	00:09:00	150
2052	98	Monday	07:54:00	330
2052	203	Saturday	05:23:00	90
2052	235	Sunday	08:38:00	250
2052	244	Thursday	06:17:00	300
2062	331	Friday	15:13:00	320
2062	57	Sunday	01:37:00	220
2062	307	Wednesday	19:05:00	250
2064	220	Monday	16:23:00	180
2064	208	Monday	19:53:00	320
2064	10	Tuesday	03:18:00	320
2064	323	Tuesday	05:18:00	220
2064	86	Wednesday	18:37:00	330
2068	297	Friday	04:01:00	320
2068	229	Monday	06:50:00	80
2068	283	Monday	17:19:00	330
2068	305	Thursday	12:25:00	90
2068	219	Tuesday	05:35:00	180
2071	276	Friday	07:26:00	330
2071	349	Monday	03:39:00	300
2071	25	Monday	07:16:00	120
2071	253	Saturday	08:28:00	330
2074	72	Monday	12:28:00	180
2074	236	Saturday	06:02:00	180
2074	164	Tuesday	05:05:00	180
2080	161	Saturday	03:09:00	80
2080	218	Saturday	13:09:00	300
2080	163	Tuesday	04:33:00	300
2080	223	Wednesday	04:05:00	320
2098	183	Monday	00:09:00	330
2098	320	Monday	15:24:00	150
2098	346	Sunday	04:57:00	250
2098	335	Tuesday	02:49:00	90
2098	180	Wednesday	06:08:00	180
2101	204	Friday	07:30:00	220
2101	55	Friday	07:51:00	120
2101	141	Saturday	15:46:00	80
2101	30	Thursday	05:59:00	250
2102	273	Monday	06:16:00	250
2102	128	Saturday	07:40:00	220
2102	97	Saturday	08:40:00	180
2106	12	Monday	00:54:00	120
2106	262	Tuesday	09:58:00	150
2106	136	Wednesday	02:46:00	250
2106	17	Wednesday	08:09:00	120
2107	246	Thursday	01:49:00	220
2107	261	Thursday	09:05:00	330
2107	171	Tuesday	01:37:00	80
2107	334	Wednesday	05:06:00	220
2144	132	Friday	06:30:00	320
2144	67	Friday	09:42:00	80
2144	312	Thursday	02:31:00	150
2144	127	Wednesday	03:31:00	320
2162	279	Monday	09:25:00	120
2162	139	Saturday	03:38:00	90
2162	81	Saturday	09:29:00	150
2162	210	Sunday	06:14:00	300
2164	44	Friday	10:03:00	120
2164	138	Saturday	12:04:00	250
2164	153	Sunday	12:55:00	320
2164	255	Tuesday	03:40:00	300
2164	303	Tuesday	06:51:00	330
2175	275	Monday	09:03:00	80
2175	308	Saturday	14:52:00	320
2175	114	Tuesday	14:47:00	300
2175	316	Wednesday	07:49:00	150
2185	40	Sunday	02:37:00	330
2185	215	Thursday	06:13:00	90
2185	80	Thursday	06:19:00	330
2185	247	Tuesday	08:19:00	220
2186	306	Thursday	02:24:00	90
2186	159	Thursday	15:56:00	300
2186	34	Thursday	16:38:00	90
2186	103	Tuesday	05:05:00	330
2190	33	Sunday	00:34:00	120
2190	142	Sunday	01:28:00	220
2190	298	Wednesday	00:42:00	300
2190	341	Wednesday	10:07:00	300
2195	201	Monday	00:43:00	80
2195	102	Monday	05:37:00	150
2195	309	Sunday	11:57:00	150
2195	186	Tuesday	03:24:00	220
2195	69	Tuesday	09:20:00	120
2201	232	Monday	17:31:00	220
2201	292	Sunday	05:43:00	320
2201	311	Tuesday	06:12:00	220
2201	129	Wednesday	17:56:00	80
2201	109	Wednesday	21:44:00	180
2205	288	Friday	06:12:00	120
2205	49	Friday	15:13:00	250
2205	88	Wednesday	17:48:00	300
2206	120	Friday	02:50:00	220
2206	94	Sunday	05:52:00	300
2206	162	Thursday	07:30:00	150
2206	27	Tuesday	16:18:00	330
2206	178	Wednesday	01:34:00	80
2208	187	Saturday	09:03:00	320
2208	206	Sunday	02:29:00	330
2208	101	Tuesday	01:46:00	180
2223	83	Friday	06:21:00	120
2223	256	Sunday	12:52:00	80
2223	16	Wednesday	03:03:00	180
2223	330	Wednesday	06:57:00	150
2227	118	Sunday	03:55:00	80
2227	19	Sunday	17:01:00	320
2227	85	Wednesday	18:41:00	320
2259	228	Sunday	18:03:00	330
2259	23	Thursday	15:23:00	180
2259	233	Thursday	16:48:00	90
2259	78	Tuesday	05:23:00	320
2274	119	Thursday	07:46:00	180
2274	214	Tuesday	10:21:00	150
2274	89	Wednesday	13:46:00	250
2280	22	Monday	15:57:00	180
2280	117	Thursday	06:58:00	330
2280	121	Tuesday	01:53:00	330
2299	319	Thursday	00:19:00	220
2299	151	Thursday	09:39:00	320
2299	108	Thursday	10:55:00	220
2308	224	Monday	03:45:00	330
2308	63	Monday	08:03:00	250
2308	111	Sunday	05:39:00	120
2308	172	Thursday	12:07:00	220
2316	93	Saturday	06:02:00	90
2316	116	Sunday	11:10:00	330
2316	289	Tuesday	00:21:00	300
2316	68	Tuesday	10:30:00	300
2316	213	Wednesday	12:58:00	320
2322	92	Monday	04:34:00	150
2322	242	Saturday	07:58:00	150
2322	84	Wednesday	03:36:00	90
2322	76	Wednesday	11:05:00	90
2346	205	Friday	06:44:00	330
2346	267	Friday	12:26:00	220
2346	20	Saturday	09:10:00	150
2346	74	Thursday	14:43:00	80
2346	145	Tuesday	03:45:00	120
2347	265	Sunday	09:34:00	330
2347	133	Thursday	05:33:00	330
2347	294	Thursday	13:21:00	120
2361	212	Monday	02:34:00	150
2361	328	Monday	05:03:00	120
2361	315	Saturday	13:28:00	120
2361	66	Thursday	13:14:00	120
2361	95	Tuesday	14:36:00	150
2376	177	Friday	19:28:00	80
2376	322	Sunday	05:36:00	120
2376	278	Sunday	11:02:00	120
2376	290	Thursday	04:01:00	180
2376	157	Thursday	20:17:00	90
2401	46	Saturday	11:40:00	80
2401	26	Tuesday	03:34:00	180
2401	327	Wednesday	12:10:00	150
2409	87	Friday	01:48:00	150
2409	339	Friday	15:09:00	220
2409	325	Tuesday	11:18:00	180
2419	198	Monday	02:15:00	320
2419	299	Monday	16:11:00	250
2419	29	Saturday	01:45:00	320
2419	287	Sunday	01:52:00	250
2426	48	Monday	01:53:00	120
2426	149	Sunday	11:36:00	80
2426	36	Thursday	10:24:00	220
2429	337	Friday	08:54:00	90
2429	271	Monday	07:56:00	320
2429	188	Saturday	08:37:00	320
2435	113	Friday	17:54:00	330
2435	73	Monday	14:10:00	320
2435	50	Saturday	19:49:00	330
2435	318	Thursday	00:19:00	90
2435	304	Tuesday	19:06:00	300
2440	3	Monday	14:06:00	330
2440	52	Saturday	19:31:00	330
2440	238	Tuesday	04:42:00	180
2448	225	Sunday	10:00:00	150
2448	182	Thursday	02:11:00	250
2448	185	Thursday	02:44:00	320
2448	340	Thursday	05:22:00	330
2448	90	Thursday	07:59:00	120
2450	266	Saturday	14:38:00	80
2450	252	Saturday	15:11:00	80
2450	169	Thursday	07:35:00	330
2450	227	Tuesday	13:27:00	250
2450	313	Wednesday	02:52:00	150
2481	314	Monday	07:04:00	80
2481	317	Saturday	05:40:00	300
2481	124	Tuesday	06:50:00	300
2504	167	Friday	04:24:00	90
2504	9	Saturday	20:55:00	320
2504	234	Wednesday	05:45:00	320
2517	79	Monday	16:18:00	90
2517	300	Tuesday	05:32:00	150
2517	32	Wednesday	02:26:00	250
2517	350	Wednesday	18:14:00	330
2519	295	Monday	14:50:00	220
2519	53	Sunday	02:12:00	320
2519	45	Thursday	01:40:00	80
2519	280	Thursday	08:16:00	150
2539	240	Saturday	02:14:00	330
2539	301	Thursday	05:55:00	80
2539	175	Tuesday	10:13:00	90
2539	239	Wednesday	08:41:00	220
2542	338	Friday	18:40:00	120
2542	107	Saturday	06:18:00	180
2542	150	Saturday	09:19:00	220
2542	209	Saturday	11:21:00	220
2543	282	Monday	05:38:00	330
2543	277	Saturday	14:09:00	120
2543	130	Sunday	13:35:00	180
2557	105	Thursday	01:57:00	150
2557	310	Thursday	07:45:00	300
2557	190	Thursday	11:18:00	150
2557	211	Wednesday	01:01:00	320
2557	122	Wednesday	13:49:00	330
2569	260	Monday	12:31:00	300
2569	196	Sunday	11:13:00	80
2569	329	Thursday	02:27:00	330
2571	133	Saturday	12:11:00	330
2571	191	Saturday	18:57:00	80
2571	271	Sunday	02:36:00	320
2571	36	Sunday	09:33:00	220
2571	239	Thursday	19:51:00	220
2610	205	Monday	00:01:00	330
2610	102	Saturday	15:13:00	150
2610	300	Thursday	09:04:00	150
2641	65	Saturday	15:56:00	80
2641	337	Sunday	07:06:00	90
2641	345	Thursday	06:08:00	120
2641	317	Wednesday	06:33:00	300
2655	117	Saturday	07:20:00	330
2655	138	Thursday	07:08:00	250
2655	53	Tuesday	12:13:00	320
2655	331	Wednesday	05:51:00	320
2656	157	Monday	07:04:00	90
2656	79	Monday	11:23:00	90
2656	257	Monday	18:55:00	90
2656	47	Saturday	08:44:00	320
2659	42	Friday	12:29:00	120
2659	88	Saturday	07:00:00	300
2659	163	Thursday	12:05:00	300
2659	164	Tuesday	09:21:00	180
2660	303	Friday	04:29:00	330
2660	188	Saturday	14:17:00	320
2660	158	Sunday	15:45:00	330
2661	155	Saturday	06:28:00	150
2661	267	Tuesday	02:00:00	220
2661	15	Tuesday	11:08:00	300
2661	159	Tuesday	11:17:00	300
2666	84	Friday	05:14:00	90
2666	105	Sunday	06:42:00	150
2666	196	Sunday	11:08:00	80
2666	35	Tuesday	14:47:00	150
2666	197	Wednesday	05:21:00	90
2694	145	Monday	02:52:00	120
2694	299	Monday	11:07:00	250
2694	347	Saturday	09:53:00	120
2694	91	Tuesday	07:21:00	250
2695	16	Friday	02:57:00	180
2695	222	Monday	11:49:00	150
2695	211	Monday	14:27:00	320
2702	315	Monday	01:03:00	120
2702	83	Sunday	16:21:00	120
2702	231	Thursday	06:59:00	80
2702	221	Tuesday	12:55:00	80
2712	90	Monday	01:20:00	120
2712	62	Sunday	01:13:00	220
2712	179	Sunday	09:09:00	330
2712	32	Thursday	10:56:00	250
2717	95	Monday	11:27:00	150
2717	229	Sunday	01:08:00	80
2717	110	Thursday	05:25:00	120
2717	115	Wednesday	03:05:00	180
2720	21	Saturday	03:08:00	80
2720	60	Saturday	07:10:00	150
2720	216	Sunday	07:04:00	90
2720	152	Thursday	12:20:00	320
2720	263	Wednesday	09:32:00	90
2731	106	Monday	10:52:00	180
2731	11	Saturday	09:18:00	120
2731	202	Thursday	04:25:00	320
2731	184	Thursday	10:27:00	150
2731	213	Thursday	11:15:00	320
2744	260	Friday	00:58:00	300
2744	285	Friday	15:09:00	300
2744	101	Monday	14:44:00	180
2744	233	Saturday	10:00:00	90
2744	200	Thursday	09:07:00	300
2751	336	Friday	07:29:00	90
2751	142	Monday	17:18:00	220
2751	75	Saturday	14:07:00	150
2751	119	Sunday	08:56:00	180
2751	334	Tuesday	12:52:00	220
2752	165	Friday	05:18:00	180
2752	223	Sunday	07:18:00	320
2752	316	Tuesday	11:03:00	150
2752	98	Wednesday	05:43:00	330
2789	118	Saturday	22:05:00	80
2789	116	Sunday	06:36:00	330
2789	161	Sunday	22:42:00	80
2789	112	Thursday	21:31:00	250
2789	34	Tuesday	19:58:00	90
2792	332	Saturday	00:39:00	90
2792	45	Saturday	05:20:00	80
2792	238	Thursday	18:23:00	180
2792	273	Thursday	19:07:00	250
2806	264	Monday	02:03:00	150
2806	254	Monday	05:02:00	150
2806	168	Saturday	12:24:00	180
2806	85	Wednesday	08:11:00	320
2810	293	Monday	08:21:00	90
2810	224	Saturday	10:27:00	330
2810	321	Saturday	10:29:00	300
2810	41	Tuesday	14:55:00	220
2817	313	Friday	06:15:00	150
2817	4	Friday	09:34:00	220
2817	194	Sunday	13:02:00	180
2817	218	Tuesday	02:48:00	300
2817	139	Wednesday	00:15:00	90
2830	261	Friday	07:24:00	330
2830	294	Wednesday	00:44:00	120
2830	349	Wednesday	15:06:00	300
2838	59	Friday	06:13:00	180
2838	141	Sunday	01:18:00	80
2838	276	Wednesday	08:16:00	330
2840	17	Friday	03:12:00	120
2840	136	Monday	04:00:00	250
2840	287	Monday	06:01:00	250
2840	246	Thursday	13:01:00	220
2840	204	Tuesday	04:55:00	220
2854	269	Sunday	08:34:00	90
2854	310	Thursday	06:06:00	300
2854	242	Tuesday	12:25:00	150
2854	243	Wednesday	08:58:00	180
2860	228	Friday	04:08:00	330
2860	247	Monday	16:25:00	220
2860	49	Sunday	14:28:00	250
2860	203	Tuesday	00:47:00	90
2860	28	Wednesday	05:55:00	320
2884	201	Friday	14:01:00	80
2884	30	Tuesday	03:52:00	250
2884	330	Tuesday	07:28:00	150
2884	272	Wednesday	14:58:00	180
2884	120	Wednesday	15:21:00	220
2886	18	Monday	15:05:00	220
2886	80	Sunday	12:41:00	330
2886	274	Sunday	15:53:00	250
2886	265	Thursday	05:30:00	330
2886	226	Wednesday	11:08:00	300
2888	156	Friday	11:20:00	220
2888	186	Monday	06:16:00	220
2888	259	Saturday	11:15:00	220
2888	305	Sunday	13:24:00	90
2890	333	Monday	11:57:00	80
2890	160	Monday	13:51:00	80
2890	55	Saturday	06:48:00	120
2904	281	Friday	06:53:00	90
2904	153	Monday	14:38:00	320
2904	268	Saturday	14:13:00	80
2904	248	Tuesday	00:06:00	120
2912	227	Monday	11:54:00	250
2912	87	Saturday	04:43:00	150
2912	128	Thursday	15:56:00	220
2912	195	Wednesday	05:41:00	120
2914	326	Saturday	10:54:00	150
2914	66	Sunday	01:26:00	120
2914	107	Tuesday	08:05:00	180
2921	312	Thursday	17:21:00	150
2921	122	Thursday	18:51:00	330
2921	71	Wednesday	05:34:00	250
2922	296	Friday	00:20:00	330
2922	325	Saturday	12:43:00	180
2922	48	Thursday	16:48:00	120
2922	244	Tuesday	01:46:00	300
2923	253	Monday	08:27:00	330
2923	220	Monday	13:04:00	180
2923	5	Thursday	13:55:00	180
2923	252	Wednesday	17:29:00	80
2924	170	Monday	01:25:00	180
2924	324	Tuesday	03:43:00	150
2924	346	Wednesday	13:26:00	250
2926	235	Friday	17:19:00	250
2926	225	Saturday	13:40:00	150
2926	39	Thursday	06:16:00	220
2931	52	Monday	00:57:00	330
2931	56	Monday	09:15:00	320
2931	288	Saturday	11:57:00	120
2931	230	Saturday	13:31:00	320
2931	301	Sunday	08:13:00	80
2936	96	Sunday	12:18:00	250
2936	343	Thursday	08:27:00	80
2936	61	Tuesday	07:34:00	320
2936	341	Wednesday	02:51:00	300
2947	340	Sunday	09:14:00	330
2947	148	Wednesday	07:19:00	250
2947	63	Wednesday	09:26:00	250
2947	100	Wednesday	15:51:00	320
2954	9	Monday	06:34:00	320
2954	209	Sunday	05:45:00	220
2954	147	Thursday	07:12:00	220
2954	162	Tuesday	08:28:00	150
2954	304	Tuesday	20:09:00	300
2959	199	Friday	18:50:00	220
2959	82	Monday	13:26:00	300
2959	70	Saturday	08:32:00	180
2959	93	Sunday	17:42:00	90
2959	176	Wednesday	07:24:00	320
2964	124	Friday	14:31:00	300
2964	249	Thursday	09:18:00	250
2964	350	Tuesday	05:00:00	330
2977	309	Friday	14:09:00	150
2977	214	Tuesday	12:53:00	150
2977	27	Wednesday	00:53:00	330
3021	328	Saturday	03:30:00	120
3021	171	Saturday	13:12:00	80
3021	123	Thursday	12:38:00	320
3021	323	Thursday	15:07:00	220
3024	127	Monday	01:42:00	320
3024	111	Monday	04:32:00	120
3024	130	Saturday	19:59:00	180
3024	198	Tuesday	12:43:00	320
3032	46	Friday	16:06:00	80
3032	270	Tuesday	10:56:00	90
3032	182	Tuesday	15:37:00	250
3032	69	Wednesday	20:41:00	120
3046	266	Monday	02:01:00	80
3046	140	Monday	09:08:00	300
3046	342	Saturday	02:05:00	330
3046	33	Thursday	12:34:00	120
3046	297	Wednesday	05:22:00	320
3048	14	Monday	00:11:00	150
3048	149	Monday	07:22:00	80
3048	241	Thursday	14:49:00	250
3048	320	Wednesday	03:29:00	150
3058	314	Friday	07:54:00	80
3058	134	Friday	11:43:00	80
3058	240	Monday	06:49:00	330
3058	129	Tuesday	00:02:00	80
3058	26	Tuesday	07:29:00	180
3062	64	Friday	06:45:00	250
3062	44	Monday	07:01:00	120
3062	232	Saturday	10:28:00	220
3062	3	Saturday	11:23:00	330
3062	255	Thursday	03:49:00	300
3071	6	Friday	09:47:00	80
3071	74	Friday	13:18:00	80
3071	292	Monday	00:00:00	320
3071	57	Saturday	06:43:00	220
3104	114	Saturday	17:17:00	300
3104	327	Tuesday	18:01:00	150
3104	31	Tuesday	18:36:00	330
3105	92	Tuesday	10:40:00	150
3105	1	Tuesday	13:48:00	150
3105	192	Wednesday	01:52:00	220
3115	29	Friday	04:43:00	320
3115	76	Friday	15:06:00	90
3115	143	Sunday	08:10:00	250
3115	77	Tuesday	09:59:00	250
3115	169	Wednesday	15:49:00	330
3139	108	Saturday	06:25:00	220
3139	23	Sunday	15:52:00	180
3139	282	Thursday	07:45:00	330
3139	25	Thursday	15:52:00	120
3139	67	Tuesday	06:08:00	80
3141	311	Sunday	05:25:00	220
3141	208	Sunday	15:25:00	320
3141	19	Sunday	18:38:00	320
3142	81	Monday	09:13:00	150
3142	54	Saturday	09:52:00	80
3142	286	Thursday	06:53:00	330
3153	306	Sunday	15:51:00	90
3153	97	Tuesday	00:37:00	180
3153	348	Tuesday	10:47:00	330
3153	58	Wednesday	12:59:00	220
3153	146	Wednesday	14:19:00	220
3160	338	Monday	00:46:00	120
3160	190	Monday	04:01:00	150
3160	175	Saturday	03:28:00	90
3178	237	Friday	04:31:00	180
3178	245	Friday	20:47:00	180
3178	10	Saturday	12:53:00	320
3179	2	Monday	17:52:00	90
3179	7	Sunday	03:42:00	250
3179	104	Sunday	13:11:00	220
3179	278	Tuesday	01:21:00	120
3186	206	Monday	06:05:00	330
3186	210	Sunday	12:00:00	300
3186	335	Thursday	04:47:00	90
3186	344	Wednesday	11:50:00	180
3186	189	Wednesday	16:48:00	150
3198	38	Thursday	01:04:00	320
3198	279	Tuesday	12:03:00	120
3198	154	Wednesday	03:56:00	150
3198	166	Wednesday	06:23:00	250
3198	131	Wednesday	14:56:00	90
3207	121	Friday	02:35:00	330
3207	295	Monday	15:20:00	220
3207	137	Saturday	08:43:00	330
3207	329	Saturday	14:02:00	330
3207	177	Sunday	02:29:00	80
3209	68	Friday	03:06:00	300
3209	99	Friday	15:29:00	150
3209	217	Thursday	08:32:00	300
3209	51	Tuesday	02:02:00	150
3209	89	Wednesday	03:42:00	250
3211	132	Sunday	08:30:00	320
3211	256	Thursday	06:50:00	80
3211	43	Tuesday	14:19:00	150
3217	37	Monday	11:48:00	250
3217	234	Saturday	17:11:00	320
3217	193	Wednesday	04:13:00	300
3217	250	Wednesday	10:26:00	80
3221	40	Monday	09:31:00	330
3221	262	Tuesday	02:11:00	150
3221	307	Wednesday	14:32:00	250
3230	289	Friday	07:29:00	300
3230	151	Thursday	06:31:00	320
3230	212	Tuesday	14:36:00	150
3232	318	Saturday	08:09:00	90
3232	73	Saturday	13:24:00	320
3232	219	Sunday	05:51:00	180
3232	290	Sunday	14:11:00	180
3239	284	Saturday	13:54:00	150
3239	181	Sunday	11:38:00	320
3239	94	Sunday	14:19:00	300
3248	275	Monday	18:37:00	80
3248	298	Thursday	12:09:00	300
3248	187	Wednesday	13:42:00	320
3248	251	Wednesday	17:11:00	250
3280	302	Saturday	03:12:00	80
3280	339	Sunday	02:26:00	220
3280	125	Tuesday	15:43:00	90
3318	150	Friday	01:40:00	220
3318	167	Friday	01:55:00	90
3318	308	Friday	15:15:00	320
3318	20	Thursday	18:54:00	150
3321	126	Saturday	06:11:00	220
3321	8	Sunday	02:59:00	220
3321	280	Thursday	12:19:00	150
3321	183	Wednesday	05:16:00	330
3323	178	Monday	02:31:00	80
3323	13	Tuesday	00:28:00	320
3323	24	Tuesday	17:32:00	330
3323	322	Wednesday	18:04:00	120
3338	78	Saturday	11:07:00	320
3338	135	Thursday	08:08:00	300
3338	22	Tuesday	03:44:00	180
3338	173	Tuesday	12:12:00	90
3338	291	Tuesday	15:23:00	300
3344	109	Monday	03:11:00	180
3344	283	Thursday	07:24:00	330
3344	319	Tuesday	10:23:00	220
3344	180	Wednesday	06:09:00	180
3355	103	Friday	10:38:00	330
3355	86	Saturday	05:52:00	330
3355	12	Wednesday	06:31:00	120
3373	174	Friday	03:02:00	90
3373	72	Friday	03:34:00	180
3373	50	Wednesday	04:11:00	330
3373	172	Wednesday	05:47:00	220
3375	185	Friday	12:45:00	320
3375	144	Saturday	03:38:00	120
3375	236	Saturday	08:13:00	180
3375	207	Wednesday	07:06:00	180
3375	258	Wednesday	10:47:00	180
3416	113	Monday	01:41:00	330
3416	277	Monday	21:36:00	120
3416	215	Saturday	02:09:00	90
3416	195	Tuesday	10:16:00	120
3422	345	Friday	08:49:00	120
3422	137	Friday	18:34:00	330
3422	287	Saturday	11:32:00	250
3422	194	Tuesday	02:01:00	180
3441	112	Monday	15:45:00	250
3441	46	Monday	16:50:00	80
3441	24	Thursday	09:09:00	330
3441	270	Tuesday	15:16:00	90
3443	158	Sunday	00:50:00	330
3443	244	Thursday	03:02:00	300
3443	207	Tuesday	14:58:00	180
3443	12	Wednesday	10:17:00	120
3444	150	Sunday	13:15:00	220
3444	2	Sunday	16:51:00	90
3444	248	Thursday	12:47:00	120
3444	298	Thursday	14:53:00	300
3444	196	Tuesday	16:43:00	80
3446	241	Sunday	13:01:00	250
3446	311	Sunday	20:00:00	220
3446	263	Tuesday	03:18:00	90
3446	209	Tuesday	06:29:00	220
3446	54	Tuesday	07:49:00	80
3457	18	Friday	04:47:00	220
3457	102	Monday	00:53:00	150
3457	42	Monday	06:02:00	120
3457	180	Saturday	07:03:00	180
3458	72	Monday	05:00:00	180
3458	80	Monday	13:32:00	330
3458	293	Saturday	12:50:00	90
3458	132	Tuesday	04:40:00	320
3458	148	Wednesday	10:57:00	250
3461	149	Friday	08:59:00	80
3461	273	Friday	09:34:00	250
3461	146	Monday	04:49:00	220
3461	243	Saturday	08:52:00	180
3461	262	Sunday	14:16:00	150
3467	236	Friday	14:09:00	180
3467	321	Monday	12:04:00	300
3467	20	Sunday	11:36:00	150
3467	156	Tuesday	09:17:00	220
3473	301	Saturday	04:18:00	80
3473	165	Thursday	04:07:00	180
3473	304	Wednesday	06:35:00	300
3478	57	Friday	14:32:00	220
3478	330	Thursday	04:13:00	150
3478	101	Tuesday	03:25:00	180
3478	70	Tuesday	09:50:00	180
3478	238	Wednesday	04:06:00	180
3503	155	Friday	11:30:00	150
3503	109	Monday	03:19:00	180
3503	325	Saturday	01:53:00	180
3511	294	Friday	02:45:00	120
3511	27	Sunday	12:17:00	330
3511	279	Tuesday	03:55:00	120
3511	276	Wednesday	02:18:00	330
3511	141	Wednesday	07:12:00	80
3513	307	Monday	11:34:00	250
3513	32	Sunday	00:06:00	250
3513	284	Thursday	04:30:00	150
3513	68	Thursday	16:38:00	300
3526	309	Sunday	01:01:00	150
3526	22	Thursday	03:13:00	180
3526	135	Tuesday	10:43:00	300
3526	278	Wednesday	05:29:00	120
3526	268	Wednesday	07:49:00	80
3529	7	Friday	10:04:00	250
3529	162	Tuesday	15:07:00	150
3529	251	Tuesday	16:45:00	250
3538	226	Saturday	15:59:00	300
3538	175	Thursday	17:48:00	90
3538	339	Tuesday	08:22:00	220
3563	202	Monday	11:18:00	320
3563	198	Tuesday	00:56:00	320
3563	247	Tuesday	12:03:00	220
3563	303	Wednesday	11:31:00	330
3565	53	Friday	01:53:00	320
3565	184	Monday	16:00:00	150
3565	153	Thursday	00:40:00	320
3565	49	Thursday	06:04:00	250
3565	327	Tuesday	16:47:00	150
3572	329	Friday	19:40:00	330
3572	107	Friday	20:29:00	180
3572	139	Sunday	21:08:00	90
3572	40	Tuesday	03:50:00	330
3572	76	Wednesday	14:37:00	90
3577	3	Friday	04:27:00	330
3577	221	Friday	04:53:00	80
3577	275	Friday	07:13:00	80
3581	56	Saturday	01:47:00	320
3581	31	Sunday	15:06:00	330
3581	58	Thursday	21:34:00	220
3581	84	Wednesday	08:44:00	90
3590	103	Saturday	09:49:00	330
3590	246	Saturday	15:16:00	220
3590	269	Sunday	06:28:00	90
3590	160	Tuesday	12:22:00	80
3590	159	Wednesday	13:54:00	300
3610	10	Monday	08:21:00	320
3610	88	Thursday	01:48:00	300
3610	320	Tuesday	01:25:00	150
3610	174	Tuesday	05:19:00	90
3611	302	Friday	13:51:00	80
3611	257	Saturday	08:57:00	90
3611	299	Sunday	01:43:00	250
3611	223	Sunday	14:36:00	320
3611	43	Tuesday	03:52:00	150
3612	166	Sunday	10:33:00	250
3612	6	Thursday	03:41:00	80
3612	305	Tuesday	13:23:00	90
3664	116	Friday	03:53:00	330
3664	34	Saturday	03:33:00	90
3664	86	Sunday	07:18:00	330
3664	44	Tuesday	12:53:00	120
3690	77	Friday	13:34:00	250
3690	16	Monday	02:43:00	180
3690	91	Thursday	13:46:00	250
3690	66	Tuesday	04:39:00	120
3690	190	Wednesday	05:45:00	150
3698	237	Saturday	07:44:00	180
3698	131	Sunday	11:36:00	90
3698	147	Thursday	01:00:00	220
3698	178	Tuesday	07:44:00	80
3698	181	Wednesday	10:04:00	320
3724	130	Friday	02:07:00	180
3724	291	Monday	13:17:00	300
3724	119	Saturday	01:04:00	180
3724	256	Wednesday	01:36:00	80
3724	99	Wednesday	01:57:00	150
3726	328	Friday	12:04:00	120
3726	288	Saturday	04:11:00	120
3726	338	Sunday	01:51:00	120
3726	4	Wednesday	10:42:00	220
3728	255	Friday	10:15:00	300
3728	142	Saturday	07:41:00	220
3728	25	Thursday	03:22:00	120
3728	348	Thursday	11:45:00	330
3728	197	Wednesday	02:04:00	90
3730	79	Monday	12:56:00	90
3730	258	Sunday	09:42:00	180
3730	171	Tuesday	04:10:00	80
3739	118	Friday	06:54:00	80
3739	90	Monday	00:03:00	120
3739	336	Wednesday	03:14:00	90
3743	172	Monday	06:59:00	220
3743	185	Saturday	04:05:00	320
3743	30	Sunday	11:39:00	250
3743	28	Wednesday	02:35:00	320
3743	129	Wednesday	17:35:00	80
3747	61	Sunday	08:16:00	320
3747	322	Thursday	05:00:00	120
3747	283	Tuesday	13:07:00	330
3747	326	Wednesday	18:01:00	150
3753	55	Saturday	17:09:00	120
3753	213	Sunday	07:03:00	320
3753	296	Sunday	18:17:00	330
3753	222	Tuesday	09:47:00	150
3759	199	Monday	14:47:00	220
3759	281	Sunday	16:21:00	90
3759	217	Tuesday	16:25:00	300
3759	233	Tuesday	17:13:00	90
3759	323	Wednesday	04:46:00	220
3777	214	Friday	00:29:00	150
3777	45	Friday	07:27:00	80
3777	349	Monday	03:07:00	300
3777	239	Saturday	08:43:00	220
3777	110	Sunday	11:08:00	120
3788	201	Monday	03:05:00	80
3788	144	Saturday	14:43:00	120
3788	216	Thursday	12:48:00	90
3788	33	Tuesday	03:35:00	120
3788	93	Wednesday	12:16:00	90
3793	145	Monday	16:44:00	120
3793	36	Saturday	06:15:00	220
