1044	1	9	0	0
1044	1	8	1	\N
1044	1	7	2	\N
1044	1	6	3	1
1044	1	5	4	2
1044	1	4	5	3
1044	1	3	6	4
1044	1	2	7	\N
1044	2	18	8	5
1049	1	9	0	0
1049	1	8	1	\N
1049	1	7	2	1
1049	1	6	3	2
1049	1	5	4	3
1049	1	4	5	\N
1049	2	18	6	\N
1049	2	17	7	\N
1049	2	19	8	\N
1049	2	20	9	\N
1049	2	21	10	4
1070	1	9	0	0
1070	1	8	1	\N
1070	1	7	2	1
1070	1	6	3	\N
1070	1	5	4	2
1070	1	4	5	\N
1070	2	19	6	3
1070	2	20	7	4
1070	2	21	8	5
1070	4	40	9	\N
1070	4	39	10	6
1070	1	11	11	\N
1070	1	12	12	\N
1070	1	13	13	\N
1070	1	14	14	7
1070	4	38	15	8
1070	4	37	16	9
1070	4	36	17	10
1081	1	9	0	0
1081	1	8	1	1
1081	3	27	2	\N
1081	3	26	3	2
1081	3	28	4	\N
1081	3	29	5	\N
1081	2	21	6	3
1081	2	20	7	4
1081	2	19	8	5
1088	1	9	0	0
1088	1	8	1	\N
1088	3	28	2	1
1088	3	29	3	\N
1088	2	21	4	2
1088	2	20	5	\N
1088	2	19	6	\N
1088	1	4	7	\N
1088	1	3	8	\N
1088	1	2	9	3
1088	1	5	10	\N
1088	1	6	11	4
1088	1	7	12	5
1091	1	9	0	0
1091	1	8	1	\N
1091	3	28	2	1
1091	3	29	3	\N
1091	2	21	4	2
1091	2	20	5	\N
1091	2	19	6	\N
1091	1	4	7	3
1091	1	5	8	\N
1091	1	6	9	\N
1091	2	18	10	4
1091	2	17	11	5
1091	2	16	12	6
1095	1	9	0	0
1095	1	8	1	\N
1095	3	28	2	\N
1095	3	29	3	1
1095	2	21	4	2
1095	2	22	5	3
1095	2	23	6	\N
1095	3	30	7	4
1110	1	9	0	0
1110	1	8	1	1
1110	3	28	2	\N
1110	3	29	3	2
1110	2	21	4	\N
1110	4	40	5	\N
1110	4	39	6	3
1110	1	11	7	4
1110	1	12	8	5
1110	1	13	9	\N
1110	1	14	10	6
1110	4	38	11	\N
1110	4	37	12	\N
1110	4	36	13	7
1112	1	9	0	0
1112	1	8	1	1
1112	3	28	2	2
1112	3	29	3	\N
1112	2	21	4	\N
1112	4	40	5	\N
1112	4	39	6	\N
1112	1	11	7	\N
1112	4	38	8	\N
1112	4	37	9	3
1112	4	36	10	\N
1112	4	41	11	4
1113	1	9	0	0
1113	1	8	1	\N
1113	3	28	2	\N
1113	3	29	3	\N
1113	2	21	4	\N
1113	4	40	5	1
1113	4	39	6	\N
1113	1	11	7	2
1113	4	38	8	3
1113	4	37	9	4
1113	4	36	10	5
1113	4	41	11	\N
1113	4	42	12	6
1125	1	9	0	0
1125	1	10	1	\N
1125	1	11	2	1
1125	4	38	3	\N
1125	4	37	4	2
1125	4	36	5	\N
1125	4	39	6	3
1125	4	40	7	4
1126	1	9	0	0
1126	1	10	1	1
1126	1	11	2	\N
1126	4	38	3	2
1126	4	37	4	\N
1126	4	36	5	\N
1126	4	39	6	3
1126	4	40	7	\N
1126	2	21	8	4
1128	1	9	0	0
1128	1	10	1	\N
1128	1	11	2	1
1128	4	38	3	\N
1128	4	37	4	\N
1128	4	36	5	\N
1128	4	39	6	\N
1128	4	40	7	\N
1128	2	21	8	\N
1128	2	20	9	2
1128	2	19	10	3
1158	1	9	0	0
1158	1	10	1	1
1158	1	11	2	\N
1158	4	39	3	2
1158	4	40	4	\N
1158	2	21	5	\N
1158	3	29	6	3
1158	3	28	7	4
1158	1	8	8	5
1158	1	7	9	6
1158	1	6	10	\N
1158	1	5	11	\N
1158	1	4	12	7
1158	1	3	13	\N
1158	1	2	14	8
1158	2	18	15	9
1184	1	10	0	0
1184	1	9	1	\N
1184	1	8	2	1
1184	1	7	3	\N
1184	1	6	4	2
1184	1	5	5	\N
1184	1	4	6	3
1184	1	3	7	\N
1184	1	2	8	\N
1184	2	18	9	4
1184	2	17	10	\N
1184	2	16	11	5
1191	1	10	0	0
1191	1	9	1	\N
1191	1	8	2	\N
1191	1	7	3	\N
1191	1	6	4	1
1191	1	5	5	\N
1191	1	4	6	\N
1191	2	19	7	\N
1191	2	20	8	\N
1191	2	21	9	2
1191	2	22	10	3
1191	2	23	11	\N
1191	3	29	12	4
1199	1	10	0	0
1199	1	9	1	\N
1199	1	8	2	1
1199	1	7	3	2
1199	1	6	4	3
1199	1	5	5	4
1199	1	4	6	\N
1199	2	19	7	\N
1199	2	20	8	5
1199	2	21	9	\N
1199	3	30	10	6
1199	3	31	11	7
1199	3	32	12	8
1199	3	33	13	\N
1199	4	40	14	\N
1199	4	39	15	9
1205	1	10	0	0
1205	1	9	1	1
1205	1	8	2	\N
1205	1	7	3	2
1205	1	6	4	\N
1205	1	5	5	\N
1205	1	4	6	3
1205	2	19	7	\N
1205	2	20	8	4
1205	2	21	9	5
1205	4	40	10	\N
1205	4	39	11	\N
1205	1	11	12	\N
1205	1	12	13	\N
1205	1	13	14	\N
1205	1	14	15	6
1205	4	38	16	7
1207	1	10	0	0
1207	1	9	1	1
1207	1	8	2	2
1207	1	7	3	3
1207	1	6	4	\N
1207	1	5	5	4
1207	1	4	6	5
1207	2	19	7	\N
1207	2	20	8	\N
1207	2	21	9	\N
1207	4	40	10	\N
1207	4	39	11	6
1207	1	11	12	7
1207	1	12	13	8
1207	1	13	14	9
1207	1	14	15	10
1207	4	38	16	11
1207	4	37	17	\N
1207	4	36	18	12
1212	1	10	0	0
1212	1	9	1	1
1212	1	8	2	\N
1212	1	7	3	\N
1212	1	6	4	2
1212	1	5	5	3
1212	1	4	6	4
1212	2	19	7	\N
1212	2	20	8	\N
1212	2	21	9	5
1212	4	41	10	\N
1212	3	27	11	6
1212	3	26	12	7
1213	1	10	0	0
1213	1	9	1	1
1213	1	8	2	\N
1213	1	7	3	\N
1213	1	6	4	2
1213	1	5	5	\N
1213	1	4	6	\N
1213	2	19	7	\N
1213	2	20	8	\N
1213	2	21	9	3
1213	4	41	10	\N
1213	3	27	11	4
1213	3	26	12	5
1213	3	25	13	6
1220	1	10	0	0
1220	1	9	1	\N
1220	1	8	2	1
1220	3	27	3	\N
1220	3	26	4	2
1220	3	28	5	\N
1220	3	29	6	\N
1220	2	21	7	\N
1220	2	20	8	\N
1220	2	19	9	3
1220	1	4	10	4
1220	1	3	11	5
1241	1	10	0	0
1241	1	9	1	\N
1241	1	8	2	1
1241	3	28	3	\N
1241	3	29	4	2
1241	2	21	5	\N
1241	3	30	6	3
1241	3	31	7	\N
1241	3	32	8	4
1241	3	33	9	\N
1241	4	40	10	5
1241	4	39	11	\N
1241	1	11	12	6
1241	1	12	13	7
1241	1	13	14	8
1251	1	10	0	0
1251	1	9	1	\N
1251	1	8	2	\N
1251	3	28	3	1
1251	3	29	4	\N
1251	2	21	5	2
1251	4	41	6	\N
1251	1	11	7	3
1251	1	12	8	4
1266	1	10	0	0
1266	1	11	1	1
1266	4	38	2	\N
1266	4	37	3	2
1266	4	36	4	\N
1266	4	39	5	3
1266	4	40	6	4
1266	2	21	7	\N
1266	2	20	8	5
1266	2	19	9	6
1266	1	4	10	\N
1266	1	3	11	\N
1266	1	2	12	7
1278	1	10	0	0
1278	1	11	1	\N
1278	4	39	2	1
1278	4	40	3	\N
1278	2	21	4	\N
1278	2	20	5	\N
1278	2	19	6	\N
1278	1	4	7	\N
1278	1	5	8	\N
1278	1	6	9	\N
1278	1	7	10	\N
1278	1	8	11	2
1278	3	28	12	3
1278	2	18	13	4
1280	1	10	0	0
1280	1	11	1	1
1280	4	39	2	2
1280	4	40	3	3
1280	2	21	4	\N
1280	2	20	5	\N
1280	2	19	6	\N
1280	1	4	7	\N
1280	1	5	8	4
1280	1	6	9	\N
1280	1	7	10	5
1280	1	8	11	\N
1280	3	28	12	6
1280	2	18	13	\N
1280	2	17	14	\N
1280	2	16	15	7
1284	1	10	0	0
1284	1	11	1	\N
1284	4	39	2	1
1284	4	40	3	2
1284	2	21	4	\N
1284	2	22	5	\N
1284	2	23	6	\N
1284	3	29	7	3
1290	1	10	0	0
1290	1	11	1	\N
1290	4	39	2	\N
1290	4	40	3	1
1290	2	21	4	2
1290	2	22	5	3
1290	2	23	6	\N
1290	3	29	7	\N
1290	3	28	8	4
1290	1	8	9	5
1290	1	7	10	6
1290	1	6	11	7
1290	1	5	12	8
1290	1	4	13	9
1317	1	11	0	0
1317	1	10	1	1
1317	1	9	2	\N
1317	1	8	3	2
1317	1	7	4	3
1317	1	6	5	\N
1317	1	5	6	\N
1317	1	4	7	4
1317	1	3	8	5
1364	1	11	0	0
1364	1	10	1	1
1364	1	9	2	2
1364	1	8	3	3
1364	3	28	4	4
1364	3	29	5	\N
1364	2	21	6	\N
1364	2	22	7	5
1364	2	23	8	\N
1364	3	30	9	\N
1364	3	31	10	6
1364	3	32	11	7
1364	3	33	12	8
1370	1	11	0	0
1370	1	10	1	\N
1370	1	9	2	1
1370	1	8	3	2
1370	3	28	4	3
1370	3	29	5	4
1370	2	21	6	\N
1370	4	41	7	\N
1370	1	12	8	5
1380	1	11	0	0
1380	4	38	1	1
1380	4	37	2	2
1380	4	36	3	\N
1380	4	39	4	3
1380	4	40	5	4
1380	2	21	6	5
1393	1	11	0	0
1393	4	39	1	1
1393	4	40	2	\N
1393	2	21	3	2
1393	2	20	4	3
1393	2	19	5	4
1393	1	4	6	5
1393	1	5	7	6
1393	1	6	8	\N
1393	1	7	9	7
1393	1	8	10	8
1393	1	9	11	9
1393	3	27	12	10
1402	1	11	0	0
1402	4	39	1	1
1402	4	40	2	2
1402	2	21	3	\N
1402	2	20	4	3
1402	2	19	5	4
1402	1	4	6	\N
1402	2	18	7	\N
1402	2	17	8	5
1402	2	22	9	6
1402	2	23	10	7
1407	1	11	0	0
1407	4	39	1	\N
1407	4	40	2	\N
1407	2	21	3	\N
1407	2	22	4	1
1407	2	23	5	2
1407	3	29	6	3
1407	3	28	7	4
1407	1	8	8	\N
1407	1	7	9	5
1410	1	11	0	0
1410	4	39	1	1
1410	4	40	2	\N
1410	2	21	3	\N
1410	2	22	4	2
1410	2	23	5	3
1410	3	29	6	\N
1410	3	28	7	4
1410	1	8	8	\N
1410	1	7	9	\N
1410	1	6	10	5
1410	1	5	11	\N
1410	1	4	12	6
1412	1	11	0	0
1412	4	39	1	1
1412	4	40	2	2
1412	2	21	3	3
1412	2	22	4	\N
1412	2	23	5	\N
1412	3	29	6	4
1412	3	28	7	5
1412	1	8	8	\N
1412	1	7	9	\N
1412	1	6	10	\N
1412	1	5	11	\N
1412	1	4	12	6
1412	1	3	13	7
1412	1	2	14	8
1418	1	11	0	0
1418	4	39	1	1
1418	4	40	2	\N
1418	2	21	3	2
1418	3	29	4	3
1418	3	28	5	4
1418	1	8	6	5
1418	1	7	7	\N
1418	1	6	8	6
1418	1	5	9	7
1418	1	4	10	\N
1418	2	18	11	8
1418	2	17	12	\N
1418	2	19	13	\N
1418	2	20	14	9
1432	1	12	0	0
1432	1	11	1	\N
1432	1	10	2	1
1448	1	12	0	0
1448	1	11	1	1
1448	1	10	2	\N
1448	1	9	3	2
1448	1	8	4	\N
1448	1	7	5	\N
1448	1	6	6	3
1448	1	5	7	\N
1448	1	4	8	4
1448	2	18	9	\N
1448	2	17	10	\N
1448	2	19	11	\N
1448	2	20	12	5
1448	2	21	13	\N
1448	2	22	14	6
1451	1	12	0	0
1451	1	11	1	1
1451	1	10	2	\N
1451	1	9	3	\N
1451	1	8	4	2
1451	1	7	5	\N
1451	1	6	6	3
1451	1	5	7	\N
1451	1	4	8	\N
1451	2	19	9	4
1451	2	20	10	\N
1451	2	21	11	\N
1451	2	22	12	\N
1451	2	23	13	5
1451	3	29	14	6
1463	1	12	0	0
1463	1	11	1	\N
1463	1	10	2	1
1463	1	9	3	\N
1463	1	8	4	2
1463	1	7	5	\N
1463	1	6	6	\N
1463	1	5	7	\N
1463	1	4	8	3
1463	2	19	9	4
1463	2	20	10	5
1463	2	21	11	\N
1463	4	41	12	6
1463	3	27	13	\N
1463	3	26	14	7
1464	1	12	0	0
1464	1	11	1	\N
1464	1	10	2	\N
1464	1	9	3	\N
1464	1	8	4	1
1464	1	7	5	\N
1464	1	6	6	\N
1464	1	5	7	\N
1464	1	4	8	\N
1464	2	19	9	\N
1464	2	20	10	\N
1464	2	21	11	2
1464	4	41	12	3
1464	3	27	13	4
1464	3	26	14	5
1464	3	25	15	6
1487	1	12	0	0
1487	1	11	1	1
1487	1	10	2	\N
1487	1	9	3	\N
1487	1	8	4	2
1487	3	28	5	3
1487	3	29	6	\N
1487	2	21	7	4
1487	2	22	8	\N
1487	2	23	9	5
1487	3	30	10	6
1487	3	31	11	\N
1487	3	32	12	\N
1487	3	33	13	7
1487	3	34	14	8
1488	1	12	0	0
1488	1	11	1	1
1488	1	10	2	\N
1488	1	9	3	2
1488	1	8	4	3
1488	3	28	5	\N
1488	3	29	6	\N
1488	2	21	7	4
1488	3	30	8	5
1488	3	31	9	\N
1488	3	32	10	6
1488	3	33	11	\N
1488	4	40	12	7
1494	1	12	0	0
1494	1	11	1	1
1494	1	10	2	2
1494	1	9	3	3
1494	1	8	4	4
1494	3	28	5	5
1494	3	29	6	6
1494	2	21	7	\N
1494	4	41	8	7
1494	4	38	9	\N
1494	4	37	10	8
1494	4	36	11	9
1506	1	12	0	0
1506	1	11	1	\N
1506	4	39	2	\N
1506	4	40	3	\N
1506	2	21	4	\N
1506	2	20	5	1
1506	2	19	6	2
1506	1	4	7	3
1506	1	3	8	4
1506	1	2	9	5
1506	1	5	10	\N
1506	1	6	11	6
1508	1	12	0	0
1508	1	11	1	1
1508	4	39	2	\N
1508	4	40	3	2
1508	2	21	4	3
1508	2	20	5	\N
1508	2	19	6	\N
1508	1	4	7	4
1508	1	3	8	5
1508	1	2	9	\N
1508	1	5	10	\N
1508	1	6	11	\N
1508	1	7	12	6
1508	1	8	13	7
1515	1	12	0	0
1515	1	11	1	1
1515	4	39	2	2
1515	4	40	3	\N
1515	2	21	4	\N
1515	2	20	5	3
1515	2	19	6	4
1515	1	4	7	5
1515	1	5	8	\N
1515	1	6	9	6
1515	1	7	10	7
1515	1	8	11	\N
1515	3	27	12	8
1515	3	26	13	9
1515	3	28	14	\N
1515	3	29	15	10
1522	1	12	0	0
1522	1	11	1	\N
1522	4	39	2	\N
1522	4	40	3	1
1522	2	21	4	2
1522	2	22	5	\N
1522	2	23	6	3
1522	3	29	7	4
1535	1	12	0	0
1535	1	11	1	\N
1535	4	39	2	1
1535	4	40	3	\N
1535	2	21	4	\N
1535	3	29	5	2
1535	3	28	6	\N
1535	1	8	7	\N
1535	1	7	8	\N
1535	1	6	9	3
1535	1	5	10	4
1535	1	4	11	\N
1535	2	18	12	5
1535	2	17	13	6
1535	2	19	14	7
1536	1	12	0	0
1536	1	11	1	\N
1536	4	39	2	\N
1536	4	40	3	\N
1536	2	21	4	\N
1536	3	29	5	\N
1536	3	28	6	\N
1536	1	8	7	1
1536	1	7	8	2
1536	1	6	9	3
1536	1	5	10	4
1536	1	4	11	\N
1536	2	18	12	\N
1536	2	17	13	5
1536	2	19	14	6
1536	2	20	15	7
1546	1	12	0	0
1546	1	11	1	1
1546	4	39	2	\N
1546	4	40	3	2
1546	2	21	4	3
1546	3	29	5	4
1546	3	28	6	\N
1546	1	8	7	\N
1546	3	27	8	5
1546	3	26	9	\N
1546	3	30	10	6
1546	3	31	11	\N
1546	3	32	12	\N
1546	3	33	13	\N
1546	3	34	14	7
1547	1	12	0	0
1547	1	11	1	1
1547	4	39	2	\N
1547	4	40	3	2
1547	2	21	4	3
1547	3	30	5	4
1547	3	31	6	5
1547	3	32	7	\N
1547	3	33	8	\N
1547	4	41	9	6
1552	1	13	0	0
1552	1	12	1	1
1556	1	13	0	0
1556	1	12	1	1
1556	1	11	2	2
1556	1	10	3	3
1556	1	9	4	4
1556	1	8	5	5
1562	1	13	0	0
1562	1	12	1	\N
1562	1	11	2	\N
1562	1	10	3	\N
1562	1	9	4	1
1562	1	8	5	\N
1562	1	7	6	2
1562	1	6	7	3
1562	1	5	8	4
1562	1	4	9	\N
1562	1	3	10	5
1562	1	2	11	6
1569	1	13	0	0
1569	1	12	1	\N
1569	1	11	2	\N
1569	1	10	3	\N
1569	1	9	4	1
1569	1	8	5	2
1569	1	7	6	\N
1569	1	6	7	\N
1569	1	5	8	\N
1569	1	4	9	\N
1569	2	18	10	\N
1569	2	17	11	3
1569	2	19	12	4
1569	2	20	13	\N
1569	2	21	14	5
1578	1	13	0	0
1578	1	12	1	\N
1578	1	11	2	\N
1578	1	10	3	1
1578	1	9	4	\N
1578	1	8	5	\N
1578	1	7	6	2
1578	1	6	7	3
1578	1	5	8	4
1578	1	4	9	5
1578	2	19	10	6
1578	2	20	11	7
1578	2	21	12	\N
1578	3	29	13	\N
1578	3	30	14	8
1578	3	31	15	\N
1578	3	32	16	\N
1578	3	33	17	9
1630	1	13	0	0
1630	1	12	1	1
1630	1	11	2	\N
1630	4	39	3	\N
1630	4	40	4	2
1630	2	21	5	3
1630	2	20	6	\N
1630	2	19	7	4
1630	1	4	8	5
1630	1	3	9	6
1630	1	2	10	7
1630	1	5	11	8
1630	1	6	12	\N
1630	1	7	13	\N
1630	1	8	14	9
1646	1	13	0	0
1646	1	12	1	\N
1646	1	11	2	1
1646	4	39	3	\N
1646	4	40	4	2
1646	2	21	5	\N
1646	2	22	6	3
1646	2	23	7	4
1646	3	29	8	5
1646	3	28	9	\N
1646	1	8	10	6
1666	1	13	0	0
1666	1	12	1	1
1666	1	11	2	\N
1666	4	39	3	2
1666	4	40	4	\N
1666	2	21	5	\N
1666	3	29	6	3
1666	3	28	7	4
1666	1	8	8	\N
1666	3	27	9	\N
1666	3	26	10	5
1666	3	30	11	\N
1666	3	31	12	\N
1666	3	32	13	6
1669	1	13	0	0
1669	1	12	1	1
1669	1	11	2	\N
1669	4	39	3	2
1669	4	40	4	3
1669	2	21	5	\N
1669	3	30	6	\N
1669	3	31	7	4
1669	3	32	8	5
1669	3	33	9	6
1669	4	41	10	7
1670	1	13	0	0
1670	1	12	1	\N
1670	1	11	2	\N
1670	4	39	3	1
1670	4	40	4	\N
1670	2	21	5	\N
1670	3	30	6	2
1670	3	31	7	3
1670	3	32	8	4
1670	3	33	9	\N
1670	4	41	10	5
1670	4	42	11	6
1676	1	14	0	0
1676	1	13	1	1
1676	1	12	2	\N
1676	1	11	3	2
1676	1	10	4	3
1677	1	14	0	0
1677	1	13	1	1
1677	1	12	2	\N
1677	1	11	3	2
1677	1	10	4	\N
1677	1	9	5	3
1690	1	14	0	0
1690	1	13	1	1
1690	1	12	2	2
1690	1	11	3	3
1690	1	10	4	4
1690	1	9	5	5
1690	1	8	6	\N
1690	1	7	7	\N
1690	1	6	8	\N
1690	1	5	9	\N
1690	1	4	10	\N
1690	2	18	11	\N
1690	2	17	12	6
1690	2	19	13	\N
1690	2	20	14	7
1697	1	14	0	0
1697	1	13	1	1
1697	1	12	2	2
1697	1	11	3	\N
1697	1	10	4	\N
1697	1	9	5	\N
1697	1	8	6	\N
1697	1	7	7	\N
1697	1	6	8	\N
1697	1	5	9	\N
1697	1	4	10	\N
1697	2	19	11	3
1697	2	20	12	\N
1697	2	21	13	\N
1697	3	29	14	4
1697	3	30	15	5
1704	1	14	0	0
1704	1	13	1	\N
1704	1	12	2	\N
1704	1	11	3	1
1704	1	10	4	2
1704	1	9	5	3
1704	1	8	6	\N
1704	1	7	7	\N
1704	1	6	8	\N
1704	1	5	9	4
1704	1	4	10	5
1704	2	19	11	\N
1704	2	20	12	\N
1704	2	21	13	\N
1704	4	40	14	6
1704	4	41	15	7
1707	1	14	0	0
1707	1	13	1	1
1707	1	12	2	2
1707	1	11	3	\N
1707	1	10	4	3
1707	1	9	5	\N
1707	1	8	6	4
1707	1	7	7	5
1707	1	6	8	\N
1707	1	5	9	6
1707	1	4	10	7
1707	2	19	11	8
1707	2	20	12	9
1707	2	21	13	10
1707	4	41	14	11
1707	3	27	15	\N
1707	3	26	16	12
1713	1	14	0	0
1713	1	13	1	\N
1713	1	12	2	\N
1713	1	11	3	1
1713	1	10	4	\N
1713	1	9	5	\N
1713	1	8	6	\N
1713	3	27	7	2
1713	3	26	8	\N
1713	3	28	9	3
1713	3	29	10	4
1713	2	21	11	\N
1713	2	20	12	\N
1713	2	19	13	5
1746	1	14	0	0
1746	1	13	1	\N
1746	1	12	2	\N
1746	1	11	3	1
1746	4	38	4	\N
1746	4	37	5	\N
1746	4	36	6	\N
1746	4	39	7	\N
1746	4	40	8	2
1746	2	21	9	3
1746	2	20	10	4
1746	2	19	11	5
1746	1	4	12	\N
1746	1	3	13	6
1757	1	14	0	0
1757	1	13	1	1
1757	1	12	2	\N
1757	1	11	3	\N
1757	4	39	4	\N
1757	4	40	5	\N
1757	2	21	6	\N
1757	2	20	7	\N
1757	2	19	8	2
1757	1	4	9	\N
1757	1	5	10	\N
1757	1	6	11	3
1757	1	7	12	\N
1757	1	8	13	4
1757	1	9	14	\N
1757	3	27	15	\N
1757	3	26	16	\N
1757	3	25	17	5
1758	1	14	0	0
1758	1	13	1	\N
1758	1	12	2	1
1758	1	11	3	2
1758	4	39	4	\N
1758	4	40	5	3
1758	2	21	6	\N
1758	2	20	7	4
1758	2	19	8	5
1758	1	4	9	\N
1758	1	5	10	6
1758	1	6	11	7
1758	1	7	12	8
1758	1	8	13	9
1758	3	27	14	10
1758	3	26	15	\N
1758	3	28	16	11
1765	1	14	0	0
1765	1	13	1	\N
1765	1	12	2	1
1765	1	11	3	2
1765	4	39	4	\N
1765	4	40	5	\N
1765	2	21	6	\N
1765	2	20	7	\N
1765	2	19	8	\N
1765	1	4	9	\N
1765	2	18	10	3
1765	2	17	11	4
1765	2	22	12	5
1765	2	23	13	\N
1765	2	24	14	6
1774	1	14	0	0
1774	1	13	1	1
1774	1	12	2	\N
1774	1	11	3	\N
1774	4	39	4	\N
1774	4	40	5	2
1774	2	21	6	\N
1774	2	22	7	\N
1774	2	23	8	3
1774	3	29	9	4
1774	3	28	10	\N
1774	1	8	11	\N
1774	1	7	12	5
1774	1	6	13	6
1774	1	5	14	\N
1774	1	4	15	\N
1774	1	3	16	\N
1774	1	2	17	7
1780	1	14	0	0
1780	1	13	1	\N
1780	1	12	2	\N
1780	1	11	3	\N
1780	4	39	4	1
1780	4	40	5	\N
1780	2	21	6	2
1780	3	29	7	3
1780	3	28	8	\N
1780	1	8	9	4
1780	1	7	10	\N
1780	1	6	11	5
1780	1	5	12	\N
1780	1	4	13	\N
1780	2	18	14	\N
1780	2	17	15	6
1780	2	19	16	\N
1780	2	20	17	7
1781	1	14	0	0
1781	1	13	1	1
1781	1	12	2	\N
1781	1	11	3	2
1781	4	39	4	3
1781	4	40	5	4
1781	2	21	6	\N
1781	3	29	7	\N
1781	3	28	8	\N
1781	1	8	9	\N
1781	1	7	10	5
1781	1	6	11	\N
1781	1	5	12	\N
1781	1	4	13	\N
1781	2	19	14	\N
1781	1	9	15	6
1784	1	14	0	0
1784	1	13	1	1
1784	1	12	2	\N
1784	1	11	3	2
1784	4	39	4	3
1784	4	40	5	\N
1784	2	21	6	4
1784	3	29	7	\N
1784	3	28	8	5
1784	1	8	9	6
1784	1	9	10	\N
1784	3	27	11	\N
1784	3	26	12	7
1793	1	14	0	0
1793	1	13	1	1
1793	1	12	2	\N
1793	1	11	3	\N
1793	4	39	4	2
1793	4	40	5	\N
1793	2	21	6	\N
1793	4	41	7	\N
1793	1	15	8	3
1795	1	15	0	0
1795	1	14	1	1
1795	1	13	2	2
1815	1	15	0	0
1815	1	14	1	\N
1815	1	13	2	\N
1815	1	12	3	1
1815	1	11	4	\N
1815	1	10	5	\N
1815	1	9	6	2
1815	1	8	7	\N
1815	1	7	8	3
1815	1	6	9	\N
1815	1	5	10	4
1815	1	4	11	\N
1815	2	18	12	5
1815	2	17	13	6
1815	2	19	14	7
1815	2	20	15	8
1815	2	21	16	9
1815	2	22	17	10
1815	2	23	18	11
1817	1	15	0	0
1817	1	14	1	\N
1817	1	13	2	\N
1817	1	12	3	\N
1817	1	11	4	\N
1817	1	10	5	1
1817	1	9	6	2
1817	1	8	7	3
1817	1	7	8	4
1817	1	6	9	\N
1817	1	5	10	\N
1817	1	4	11	\N
1817	2	19	12	5
1817	2	20	13	\N
1817	2	21	14	\N
1817	2	22	15	6
1817	2	23	16	7
1817	3	29	17	8
1824	1	15	0	0
1824	1	14	1	\N
1824	1	13	2	\N
1824	1	12	3	1
1824	1	11	4	2
1824	1	10	5	\N
1824	1	9	6	3
1824	1	8	7	4
1824	1	7	8	\N
1824	1	6	9	\N
1824	1	5	10	5
1824	1	4	11	\N
1824	2	19	12	6
1824	2	20	13	7
1824	2	21	14	\N
1824	3	30	15	\N
1824	3	31	16	8
1824	3	32	17	\N
1824	3	33	18	9
1824	4	40	19	10
1830	1	15	0	0
1830	1	14	1	1
1830	1	13	2	\N
1830	1	12	3	2
1830	1	11	4	\N
1830	1	10	5	\N
1830	1	9	6	\N
1830	1	8	7	3
1830	1	7	8	4
1830	1	6	9	5
1830	1	5	10	6
1830	1	4	11	7
1830	2	19	12	8
1830	2	20	13	9
1830	2	21	14	10
1830	4	41	15	11
1830	3	27	16	12
1830	3	26	17	13
1830	3	25	18	14
1840	1	15	0	0
1840	1	14	1	\N
1840	1	13	2	1
1840	1	12	3	2
1840	1	11	4	\N
1840	1	10	5	3
1840	1	9	6	4
1840	1	8	7	\N
1840	3	28	8	5
1840	3	29	9	6
1840	2	21	10	7
1840	2	20	11	8
1840	2	19	12	9
1840	1	4	13	\N
1840	1	3	14	10
1840	1	2	15	11
1840	1	5	16	12
1842	1	15	0	0
1842	1	14	1	\N
1842	1	13	2	1
1842	1	12	3	\N
1842	1	11	4	2
1842	1	10	5	3
1842	1	9	6	\N
1842	1	8	7	4
1842	3	28	8	5
1842	3	29	9	\N
1842	2	21	10	6
1842	2	20	11	7
1842	2	19	12	\N
1842	1	4	13	\N
1842	1	3	14	\N
1842	1	2	15	\N
1842	1	5	16	\N
1842	1	6	17	\N
1842	1	7	18	8
1843	1	15	0	0
1843	1	14	1	1
1843	1	13	2	\N
1843	1	12	3	\N
1843	1	11	4	\N
1843	1	10	5	2
1843	1	9	6	3
1843	1	8	7	4
1843	3	28	8	\N
1843	3	29	9	5
1843	2	21	10	6
1843	2	20	11	\N
1843	2	19	12	\N
1843	1	4	13	\N
1843	1	5	14	\N
1843	1	6	15	\N
1843	2	18	16	7
1844	1	15	0	0
1844	1	14	1	\N
1844	1	13	2	1
1844	1	12	3	2
1844	1	11	4	3
1844	1	10	5	4
1844	1	9	6	5
1844	1	8	7	6
1844	3	28	8	7
1844	3	29	9	\N
1844	2	21	10	\N
1844	2	20	11	\N
1844	2	19	12	8
1844	1	4	13	9
1844	1	5	14	\N
1844	1	6	15	\N
1844	2	18	16	\N
1844	2	17	17	10
1846	1	15	0	0
1846	1	14	1	1
1846	1	13	2	\N
1846	1	12	3	\N
1846	1	11	4	\N
1846	1	10	5	2
1846	1	9	6	3
1846	1	8	7	4
1846	3	28	8	5
1846	3	29	9	\N
1846	2	21	10	\N
1846	2	20	11	6
1846	2	19	12	7
1846	1	4	13	\N
1846	2	18	14	8
1846	2	17	15	\N
1846	2	22	16	9
1858	1	15	0	0
1858	1	14	1	\N
1858	1	13	2	\N
1858	1	12	3	\N
1858	1	11	4	1
1858	1	10	5	\N
1858	1	9	6	2
1858	1	8	7	3
1858	3	28	8	\N
1858	3	29	9	\N
1858	2	21	10	\N
1858	4	41	11	4
1858	4	38	12	5
1871	1	15	0	0
1871	1	14	1	1
1871	1	13	2	2
1871	1	12	3	3
1871	1	11	4	4
1871	4	39	5	\N
1871	4	40	6	5
